ensembl	hgnc
1000	ENSG00000067141	7754
1001	ENSG00000067167	20568
1002	ENSG00000067177	8925
1003	ENSG00000067182	11916
1004	ENSG00000067191	1401
1005	ENSG00000067208	3501
1006	ENSG00000067221	14560
1007	ENSG00000067225	9021
1008	ENSG00000067248	15815
1009	ENSG00000067334	24013
1010	ENSG00000067365	28368
1011	ENSG00000067369	11999
1012	ENSG00000067445	12326
1013	ENSG00000067533	24255
1014	ENSG00000067560	667
1015	ENSG00000067596	2749
1016	ENSG00000067601	9129
1017	ENSG00000067606	9412
1018	ENSG00000067646	12870
1019	ENSG00000067704	29685
1020	ENSG00000067715	11509
1021	ENSG00000067798	15998
1022	ENSG00000067829	5386
1023	ENSG00000067836	29478
1024	ENSG00000067840	21167
1025	ENSG00000067842	816
1026	ENSG00000067900	10251
1027	ENSG00000067955	1539
1028	ENSG00000067992	8811
1029	ENSG00000068001	5321
1030	ENSG00000068024	14063
1031	ENSG00000068028	9882
1032	ENSG00000068078	3690
1033	ENSG00000068079	5399
1034	ENSG00000068097	24076
1035	ENSG00000068120	29932
1036	ENSG00000068137	26105
1037	ENSG00000068305	6993
1038	ENSG00000068308	25402
1039	ENSG00000068323	11752
1040	ENSG00000068354	8092
1041	ENSG00000068366	3571
1042	ENSG00000068383	6076
1043	ENSG00000068394	30677
1044	ENSG00000068400	18706
1045	ENSG00000068438	13254
1046	ENSG00000068489	25619
1047	ENSG00000068615	25786
1048	ENSG00000068650	13552
1049	ENSG00000068654	17264
1050	ENSG00000068697	6924
1051	ENSG00000068724	19750
1052	ENSG00000068745	17313
1053	ENSG00000068781	30651
1054	ENSG00000068784	25521
1055	ENSG00000068796	6318
1056	ENSG00000068831	9879
1057	ENSG00000068878	20635
1058	ENSG00000068885	29262
1059	ENSG00000068903	10886
1060	ENSG00000068912	25222
1061	ENSG00000068971	9310
1062	ENSG00000068976	9726
1063	ENSG00000068985	4107
1064	ENSG00000069011	9004
1065	ENSG00000069018	20754
1066	ENSG00000069020	19037
1067	ENSG00000069122	19030
1068	ENSG00000069188	19308
1069	ENSG00000069206	214
1070	ENSG00000069248	18016
1071	ENSG00000069275	29923
1072	ENSG00000069329	13487
1073	ENSG00000069345	14884
1074	ENSG00000069399	998
1075	ENSG00000069424	6229
1076	ENSG00000069431	60
1077	ENSG00000069482	4114
1078	ENSG00000069493	14351
1079	ENSG00000069509	28746
1080	ENSG00000069535	6834
1081	ENSG00000069667	10258
1082	ENSG00000069696	3025
1083	ENSG00000069702	11774
1084	ENSG00000069712	Unknown
1085	ENSG00000069764	9029
1086	ENSG00000069812	16005
1087	ENSG00000069849	806
1088	ENSG00000069869	7727
1089	ENSG00000069943	8959
1090	ENSG00000069956	6879
1091	ENSG00000069966	4401
1092	ENSG00000069974	9766
1093	ENSG00000069998	1843
1094	ENSG00000070010	12520
1095	ENSG00000070018	6698
1096	ENSG00000070019	4688
1097	ENSG00000070031	10607
1098	ENSG00000070047	24351
1099	ENSG00000070061	5959
1100	ENSG00000070081	8044
1101	ENSG00000070087	8882
1102	ENSG00000070159	9655
1103	ENSG00000070182	11274
1104	ENSG00000070190	16500
1105	ENSG00000070193	3666
1106	ENSG00000070214	18798
1107	ENSG00000070269	20185
1108	ENSG00000070366	17809
1109	ENSG00000070367	10696
1110	ENSG00000070371	2093
1111	ENSG00000070388	3679
1112	ENSG00000070404	3973
1113	ENSG00000070413	2845
1114	ENSG00000070423	21151
1115	ENSG00000070444	7188
1116	ENSG00000070476	28160
1117	ENSG00000070495	19355
1118	ENSG00000070501	9174
1119	ENSG00000070526	23614
1120	ENSG00000070540	25471
1121	ENSG00000070601	29159
1122	ENSG00000070610	18986
1123	ENSG00000070614	7680
1124	ENSG00000070669	753
1125	ENSG00000070718	570
1126	ENSG00000070729	2151
1127	ENSG00000070731	10867
1128	ENSG00000070748	1912
1129	ENSG00000070756	8554
1130	ENSG00000070759	11732
1131	ENSG00000070761	29523
1132	ENSG00000070770	2459
1133	ENSG00000070778	9651
1134	ENSG00000070785	3259
1135	ENSG00000070808	1460
1136	ENSG00000070814	11654
1137	ENSG00000070831	1736
1138	ENSG00000070882	16370
1139	ENSG00000070886	3391
1140	ENSG00000070915	10912
1141	ENSG00000070950	18278
1142	ENSG00000070961	814
1143	ENSG00000070985	14323
1144	ENSG00000071051	7665
1145	ENSG00000071054	6866
1146	ENSG00000071073	7047
1147	ENSG00000071082	10334
1148	ENSG00000071127	12754
1149	ENSG00000071189	21335
1150	ENSG00000071203	13370
1151	ENSG00000071205	26099
1152	ENSG00000071242	10431
1153	ENSG00000071243	14587
1154	ENSG00000071246	19964
1155	ENSG00000071282	6633
1156	ENSG00000071462	16405
1157	ENSG00000071537	10717
1158	ENSG00000071539	12307
1159	ENSG00000071553	868
1160	ENSG00000071564	11633
1161	ENSG00000071575	30809
1162	ENSG00000071626	2683
1163	ENSG00000071655	6918
1164	ENSG00000071677	17945
1165	ENSG00000071794	11099
1166	ENSG00000071859	18786
1167	ENSG00000071889	13749
1168	ENSG00000071894	2324
1169	ENSG00000071909	15576
1170	ENSG00000071967	20797
1171	ENSG00000071991	1758
1172	ENSG00000071994	8762
1173	ENSG00000072041	13621
1174	ENSG00000072042	17964
1175	ENSG00000072062	9380
1176	ENSG00000072071	20973
1177	ENSG00000072080	11256
1178	ENSG00000072110	163
1179	ENSG00000072121	20761
1180	ENSG00000072133	10435
1181	ENSG00000072134	18639
1182	ENSG00000072135	9649
1183	ENSG00000072163	16084
1184	ENSG00000072182	21263
1185	ENSG00000072195	16901
1186	ENSG00000072201	6657
1187	ENSG00000072210	403
1188	ENSG00000072274	11763
1189	ENSG00000072310	11289
1190	ENSG00000072315	12337
1191	ENSG00000072364	17869
1192	ENSG00000072401	12474
1193	ENSG00000072415	18669
1194	ENSG00000072422	18738
1195	ENSG00000072501	11111
1196	ENSG00000072506	4800
1197	ENSG00000072518	3332
1198	ENSG00000072571	5012
1199	ENSG00000072609	20455
1200	ENSG00000072657	30748
1201	ENSG00000072682	8547
1202	ENSG00000072694	3618
1203	ENSG00000072736	7777
1204	ENSG00000072756	17341
1205	ENSG00000072778	92
1206	ENSG00000072786	11388
1207	ENSG00000072803	13607
1208	ENSG00000072818	16467
1209	ENSG00000072832	2365
1210	ENSG00000072840	3497
1211	ENSG00000072849	17943
1212	ENSG00000072858	25967
1213	ENSG00000072864	17619
1214	ENSG00000072952	7237
1215	ENSG00000072954	28462
1216	ENSG00000072958	13667
1217	ENSG00000073008	9705
1218	ENSG00000073050	12828
1219	ENSG00000073060	1664
1220	ENSG00000073067	20243
1221	ENSG00000073111	6944
1222	ENSG00000073146	7201
1223	ENSG00000073150	8600
1224	ENSG00000073169	30395
1225	ENSG00000073282	15979
1226	ENSG00000073331	20917
1227	ENSG00000073350	6629
1228	ENSG00000073417	8793
1229	ENSG00000073464	2022
1230	ENSG00000073536	19889
1231	ENSG00000073578	10680
1232	ENSG00000073584	11109
1233	ENSG00000073598	25286
1234	ENSG00000073605	23690
1235	ENSG00000073614	9886
1236	ENSG00000073670	189
1237	ENSG00000073711	9307
1238	ENSG00000073712	15767
1239	ENSG00000073734	42
1240	ENSG00000073737	16888
1241	ENSG00000073754	1690
1242	ENSG00000073756	9605
1243	ENSG00000073792	28867
1244	ENSG00000073803	6852
1245	ENSG00000073849	10860
1246	ENSG00000073861	11599
1247	ENSG00000073905	12671
1248	ENSG00000073910	20367
1249	ENSG00000073921	15514
1250	ENSG00000073969	8016
1251	ENSG00000074047	4318
1252	ENSG00000074054	17088
1253	ENSG00000074071	16618
1254	ENSG00000074181	7883
1255	ENSG00000074201	2080
1256	ENSG00000074211	9306
1257	ENSG00000074219	11715
1258	ENSG00000074266	3188
1259	ENSG00000074276	18231
1260	ENSG00000074317	11140
1261	ENSG00000074319	15971
1262	ENSG00000074356	24612
1263	ENSG00000074370	813
1264	ENSG00000074410	1371
1265	ENSG00000074416	17038
1266	ENSG00000074527	13658
1267	ENSG00000074582	1020
1268	ENSG00000074590	14311
1269	ENSG00000074603	16490
1270	ENSG00000074621	10975
1271	ENSG00000074657	30940
1272	ENSG00000074660	16820
1273	ENSG00000074695	6631
1274	ENSG00000074696	24175
1275	ENSG00000074706	21204
1276	ENSG00000074755	29027
1277	ENSG00000074771	7890
1278	ENSG00000074800	3350
1279	ENSG00000074803	10910
1280	ENSG00000074842	16948
1281	ENSG00000074855	29329
1282	ENSG00000074935	20775
1283	ENSG00000074964	25540
1284	ENSG00000074966	12434
1285	ENSG00000075035	29117
1286	ENSG00000075043	6296
1287	ENSG00000075073	11527
1288	ENSG00000075089	24025
1289	ENSG00000075131	30750
1290	ENSG00000075142	11292
1291	ENSG00000075151	3298
1292	ENSG00000075188	29929
1293	ENSG00000075213	10723
1294	ENSG00000075218	13698
1295	ENSG00000075223	10725
1296	ENSG00000075234	26082
1297	ENSG00000075239	93
1298	ENSG00000075240	29113
1299	ENSG00000075275	1850
1300	ENSG00000075290	12789
1301	ENSG00000075292	17894
1302	ENSG00000075303	29680
1303	ENSG00000075336	25010
1304	ENSG00000075340	244
1305	ENSG00000075388	3682
1306	ENSG00000075391	9874
1307	ENSG00000075399	13526
1308	ENSG00000075407	13102
1309	ENSG00000075413	6897
1310	ENSG00000075415	10989
1311	ENSG00000075420	24670
1312	ENSG00000075426	3798
1313	ENSG00000075429	1409
1314	ENSG00000075461	1408
1315	ENSG00000075539	29127
1316	ENSG00000075568	30366
1317	ENSG00000075618	11148
1318	ENSG00000075624	132
1319	ENSG00000075643	18234
1320	ENSG00000075651	9067
1321	ENSG00000075673	13816
1322	ENSG00000075702	24502
1323	ENSG00000075711	2900
1324	ENSG00000075785	9788
1325	ENSG00000075790	24131
1326	ENSG00000075826	23197
1327	ENSG00000075856	16860
1328	ENSG00000075884	21030
1329	ENSG00000075886	24071
1330	ENSG00000075891	8616
1331	ENSG00000075914	28112
1332	ENSG00000075945	17060
1333	ENSG00000075975	7113
1334	ENSG00000076003	6949
1335	ENSG00000076043	17851
1336	ENSG00000076053	9904
1337	ENSG00000076067	9909
1338	ENSG00000076108	962
1339	ENSG00000076201	14406
1340	ENSG00000076242	7127
1341	ENSG00000076248	12572
1342	ENSG00000076258	3772
1343	ENSG00000076321	25056
1344	ENSG00000076344	9993
1345	ENSG00000076351	30521
1346	ENSG00000076356	9100
1347	ENSG00000076382	13452
1348	ENSG00000076513	21268
1349	ENSG00000076554	12005
1350	ENSG00000076555	85
1351	ENSG00000076604	12034
1352	ENSG00000076641	30043
1353	ENSG00000076650	24658
1354	ENSG00000076662	5346
1355	ENSG00000076685	8022
1356	ENSG00000076706	6934
1357	ENSG00000076716	4452
1358	ENSG00000076770	20564
1359	ENSG00000076826	29307
1360	ENSG00000076864	9858
1361	ENSG00000076924	14089
1362	ENSG00000076928	681
1363	ENSG00000076944	11445
1364	ENSG00000076984	6847
1365	ENSG00000077009	17871
1366	ENSG00000077044	2851
1367	ENSG00000077063	15679
1368	ENSG00000077080	160
1369	ENSG00000077092	9865
1370	ENSG00000077097	11990
1371	ENSG00000077147	21529
1372	ENSG00000077150	7795
1373	ENSG00000077152	25009
1374	ENSG00000077157	7619
1375	ENSG00000077232	24637
1376	ENSG00000077235	4664
1377	ENSG00000077238	6015
1378	ENSG00000077254	20059
1379	ENSG00000077264	8592
1380	ENSG00000077274	1483
1381	ENSG00000077279	2714
1382	ENSG00000077312	11151
1383	ENSG00000077327	11215
1384	ENSG00000077348	24662
1385	ENSG00000077380	2964
1386	ENSG00000077420	17379
1387	ENSG00000077454	6691
1388	ENSG00000077458	28492
1389	ENSG00000077463	14934
1390	ENSG00000077498	12442
1391	ENSG00000077514	20932
1392	ENSG00000077522	164
1393	ENSG00000077549	1491
1394	ENSG00000077585	11862
1395	ENSG00000077616	14526
1396	ENSG00000077684	30027
1397	ENSG00000077713	30557
1398	ENSG00000077721	12472
1399	ENSG00000077782	3688
1400	ENSG00000077800	3722
1401	ENSG00000077935	11112
1402	ENSG00000077942	3600
1403	ENSG00000077943	6144
1404	ENSG00000077984	2479
1405	ENSG00000078018	6839
1406	ENSG00000078043	17311
1407	ENSG00000078053	471
1408	ENSG00000078061	646
1409	ENSG00000078070	6936
1410	ENSG00000078081	14582
1411	ENSG00000078098	3590
1412	ENSG00000078114	16932
1413	ENSG00000078124	16066
1414	ENSG00000078140	4914
1415	ENSG00000078142	8974
1416	ENSG00000078177	29851
1417	ENSG00000078237	1185
1418	ENSG00000078246	12425
1419	ENSG00000078269	11504
1420	ENSG00000078295	233
1421	ENSG00000078304	9311
1422	ENSG00000078319	9123
1423	ENSG00000078328	18222
1424	ENSG00000078369	4396
1425	ENSG00000078399	5109
1426	ENSG00000078401	3176
1427	ENSG00000078403	16063
1428	ENSG00000078487	23486
1429	ENSG00000078549	242
1430	ENSG00000078579	3677
1431	ENSG00000078589	19906
1432	ENSG00000078596	6173
1433	ENSG00000078618	7995
1434	ENSG00000078668	12674
1435	ENSG00000078674	8727
1436	ENSG00000078687	29318
1437	ENSG00000078699	1536
1438	ENSG00000078725	2687
1439	ENSG00000078747	13890
1440	ENSG00000078795	9012
1441	ENSG00000078804	16104
1442	ENSG00000078808	24188
1443	ENSG00000078814	15906
1444	ENSG00000078898	16177
1445	ENSG00000078900	12003
1446	ENSG00000078902	16476
1447	ENSG00000078967	21647
1448	ENSG00000079101	2096
1449	ENSG00000079102	1535
1450	ENSG00000079112	1756
1451	ENSG00000079134	19070
1452	ENSG00000079150	3723
1453	ENSG00000079156	16388
1454	ENSG00000079215	10941
1455	ENSG00000079246	12833
1456	ENSG00000079257	13347
1457	ENSG00000079263	17133
1458	ENSG00000079277	7110
1459	ENSG00000079308	11973
1460	ENSG00000079313	24616
1461	ENSG00000079332	10534
1462	ENSG00000079335	1718
1463	ENSG00000079337	16629
1464	ENSG00000079385	1814
1465	ENSG00000079387	17927
1466	ENSG00000079393	19681
1467	ENSG00000079432	14214
1468	ENSG00000079435	6621
1469	ENSG00000079459	3629
1470	ENSG00000079462	8576
1471	ENSG00000079482	8148
1472	ENSG00000079557	316
1473	ENSG00000079616	6391
1474	ENSG00000079689	16941
1475	ENSG00000079691	21581
1476	ENSG00000079739	8905
1477	ENSG00000079785	2734
1478	ENSG00000079805	2974
1479	ENSG00000079819	3379
1480	ENSG00000079841	17282
1481	ENSG00000079931	21063
1482	ENSG00000079950	11442
1483	ENSG00000079974	9800
1484	ENSG00000079999	23177
1485	ENSG00000080007	18677
1486	ENSG00000080031	9672
1487	ENSG00000080166	2709
1488	ENSG00000080189	17117
1489	ENSG00000080200	34427
1490	ENSG00000080224	19296
1491	ENSG00000080293	10608
1492	ENSG00000080298	9984
1493	ENSG00000080345	23207
1494	ENSG00000080371	18263
1495	ENSG00000080493	11030
1496	ENSG00000080503	11098
1497	ENSG00000080511	14423
1498	ENSG00000080546	21595
1499	ENSG00000080561	7096
1500	ENSG00000080572	28570
1501	ENSG00000080573	14864
1502	ENSG00000080603	16974
1503	ENSG00000080608	29676
1504	ENSG00000080618	2300
1505	ENSG00000080644	1957
1506	ENSG00000080709	6291
1507	ENSG00000080802	7880
1508	ENSG00000080815	9508
1509	ENSG00000080819	2321
1510	ENSG00000080822	1322
1511	ENSG00000080823	9833
1512	ENSG00000080824	5253
1513	ENSG00000080839	9893
1514	ENSG00000080845	24476
1515	ENSG00000080854	32326
1516	ENSG00000080910	4890
1517	ENSG00000080947	29405
1518	ENSG00000080986	16909
1519	ENSG00000081014	573
1520	ENSG00000081019	25642
1521	ENSG00000081026	29647
1522	ENSG00000081041	4603
1523	ENSG00000081051	317
1524	ENSG00000081052	2206
1525	ENSG00000081059	11639
1526	ENSG00000081087	21652
1527	ENSG00000081138	1766
1528	ENSG00000081148	18362
1529	ENSG00000081154	30023
1530	ENSG00000081177	20217
1531	ENSG00000081181	664
1532	ENSG00000081189	6996
1533	ENSG00000081237	9666
1534	ENSG00000081248	1397
1535	ENSG00000081277	9023
1536	ENSG00000081307	23230
1537	ENSG00000081320	11396
1538	ENSG00000081377	1719
1539	ENSG00000081386	29161
1540	ENSG00000081479	6694
1541	ENSG00000081665	23780
1542	ENSG00000081692	25724
1543	ENSG00000081721	3067
1544	ENSG00000081760	21298
1545	ENSG00000081791	28969
1546	ENSG00000081800	10916
1547	ENSG00000081803	16018
1548	ENSG00000081818	8689
1549	ENSG00000081842	8672
1550	ENSG00000081853	8700
1551	ENSG00000081870	25019
1552	ENSG00000081913	20610
1553	ENSG00000081923	3706
1554	ENSG00000081985	5972
1555	ENSG00000082014	11108
1556	ENSG00000082068	25495
1557	ENSG00000082074	4036
1558	ENSG00000082126	13680
1559	ENSG00000082146	13205
1560	ENSG00000082153	18380
1561	ENSG00000082175	8910
1562	ENSG00000082196	14326
1563	ENSG00000082212	6984
1564	ENSG00000082213	25639
1565	ENSG00000082258	1600
1566	ENSG00000082269	21084
1567	ENSG00000082293	2196
1568	ENSG00000082397	3380
1569	ENSG00000082438	23571
1570	ENSG00000082458	2902
1571	ENSG00000082482	6277
1572	ENSG00000082497	25236
1573	ENSG00000082512	12035
1574	ENSG00000082515	14480
1575	ENSG00000082516	20043
1576	ENSG00000082556	8154
1577	ENSG00000082641	7781
1578	ENSG00000082684	10737
1579	ENSG00000082701	4617
1580	ENSG00000082781	6160
1581	ENSG00000082805	17072
1582	ENSG00000082898	12825
1583	ENSG00000082929	13716
1584	ENSG00000082996	10057
1585	ENSG00000083067	17992
1586	ENSG00000083093	26144
1587	ENSG00000083097	21194
1588	ENSG00000083099	25229
1589	ENSG00000083123	987
1590	ENSG00000083168	13013
1591	ENSG00000083223	25817
1592	ENSG00000083290	13480
1593	ENSG00000083307	2799
1594	ENSG00000083312	6401
1595	ENSG00000083444	9081
1596	ENSG00000083454	8536
1597	ENSG00000083457	6147
1598	ENSG00000083520	20604
1599	ENSG00000083535	23352
1600	ENSG00000083544	20612
1601	ENSG00000083622	NA
1602	ENSG00000083635	8057
1603	ENSG00000083642	20418
1604	ENSG00000083720	8527
1605	ENSG00000083750	19901
1606	ENSG00000083782	3053
1607	ENSG00000083799	2584
1608	ENSG00000083807	10999
1609	ENSG00000083812	14096
1610	ENSG00000083814	26279
1611	ENSG00000083817	20645
1612	ENSG00000083828	25949
1613	ENSG00000083838	21036
1614	ENSG00000083844	13057
1615	ENSG00000083845	10426
1616	ENSG00000083857	3595
1617	ENSG00000083896	30626
1618	ENSG00000083937	24537
1619	ENSG00000084070	25082
1620	ENSG00000084072	9258
1621	ENSG00000084073	12877
1622	ENSG00000084090	18063
1623	ENSG00000084092	28473
1624	ENSG00000084093	9966
1625	ENSG00000084110	4806
1626	ENSG00000084112	30579
1627	ENSG00000084207	4638
1628	ENSG00000084234	598
1629	ENSG00000084444	29288
1630	ENSG00000084453	10956
1631	ENSG00000084463	16461
1632	ENSG00000084623	3272
1633	ENSG00000084628	25743
1634	ENSG00000084636	2193
1635	ENSG00000084652	30685
1636	ENSG00000084674	603
1637	ENSG00000084676	7668
1638	ENSG00000084693	26147
1639	ENSG00000084710	29155
1640	ENSG00000084731	6321
1641	ENSG00000084733	9759
1642	ENSG00000084734	4196
1643	ENSG00000084754	4801
1644	ENSG00000084764	6892
1645	ENSG00000084774	1424
1646	ENSG00000085063	1689
1647	ENSG00000085117	6210
1648	ENSG00000085185	25657
1649	ENSG00000085224	886
1650	ENSG00000085231	49151
1651	ENSG00000085265	3623
1652	ENSG00000085274	14955
1653	ENSG00000085276	3498
1654	ENSG00000085365	10563
1655	ENSG00000085377	9358
1656	ENSG00000085382	21033
1657	ENSG00000085415	30379
1658	ENSG00000085433	29141
1659	ENSG00000085449	20451
1660	ENSG00000085465	8524
1661	ENSG00000085491	20662
1662	ENSG00000085511	6856
1663	ENSG00000085514	20396
1664	ENSG00000085552	18132
1665	ENSG00000085563	40
1666	ENSG00000085644	13005
1667	ENSG00000085662	381
1668	ENSG00000085719	2316
1669	ENSG00000085721	30346
1670	ENSG00000085733	3338
1671	ENSG00000085741	12776
1672	ENSG00000085760	7441
1673	ENSG00000085788	29106
1674	ENSG00000085831	18657
1675	ENSG00000085832	3419
1676	ENSG00000085840	8487
1677	ENSG00000085871	7063
1678	ENSG00000085872	16930
1679	ENSG00000085978	21498
1680	ENSG00000085982	20069
1681	ENSG00000085998	19139
1682	ENSG00000085999	9826
1683	ENSG00000086015	19035
1684	ENSG00000086061	5229
1685	ENSG00000086062	924
1686	ENSG00000086065	26942
1687	ENSG00000086102	7803
1688	ENSG00000086159	639
1689	ENSG00000086189	30217
1690	ENSG00000086200	20628
1691	ENSG00000086205	3788
1692	ENSG00000086232	24921
1693	ENSG00000086288	16473
1694	ENSG00000086289	17572
1695	ENSG00000086300	14974
1696	ENSG00000086475	19685
1697	ENSG00000086504	14484
1698	ENSG00000086506	4833
1699	ENSG00000086544	14897
1700	ENSG00000086548	1818
1701	ENSG00000086570	3596
1702	ENSG00000086589	25503
1703	ENSG00000086598	16996
1704	ENSG00000086619	14355
1705	ENSG00000086666	30164
1706	ENSG00000086696	5211
1707	ENSG00000086712	18578
1708	ENSG00000086717	9243
1709	ENSG00000086730	12749
1710	ENSG00000086758	30892
1711	ENSG00000086827	13194
1712	ENSG00000086848	15672
1713	ENSG00000086967	7550
1714	ENSG00000086991	7891
1715	ENSG00000087008	121
1716	ENSG00000087053	7450
1717	ENSG00000087074	14375
1718	ENSG00000087076	23238
1719	ENSG00000087077	12311
1720	ENSG00000087085	108
1721	ENSG00000087086	3999
1722	ENSG00000087087	24101
1723	ENSG00000087088	959
1724	ENSG00000087095	29858
1725	ENSG00000087111	14937
1726	ENSG00000087116	218
1727	ENSG00000087128	24465
1728	ENSG00000087152	25416
1729	ENSG00000087157	30029
1730	ENSG00000087191	9552
1731	ENSG00000087206	30298
1732	ENSG00000087237	1869
1733	ENSG00000087245	7166
1734	ENSG00000087250	7408
1735	ENSG00000087253	26032
1736	ENSG00000087258	4389
1737	ENSG00000087263	25585
1738	ENSG00000087266	10825
1739	ENSG00000087269	16821
